
[MeshData]

UVêî : 14190

UVî‘çÜ0 : { 0.18783, 0.0302454 }
UVî‘çÜ6549 : { 0.947399, 0.0387469 }
UVî‘çÜ6550 : { 0.942441, 0.0446028 }
UVî‘çÜ6551 : { 0.950061, 0.0400787 }
UVî‘çÜ6552 : { 0.853327, 0.0514495 }
UVî‘çÜ6553 : { 0.856595, 0.0453811 }
UVî‘çÜ6554 : { 0.851669, 0.0499052 }
UVî‘çÜ6555 : { 0.856595, 0.0453811 }
UVî‘çÜ6556 : { 0.853327, 0.0514495 }
UVî‘çÜ6557 : { 0.858252, 0.0469254 }
UVî‘çÜ6558 : { 0.855099, 0.053055 }
UVî‘çÜ6559 : { 0.858252, 0.0469254 }
UVî‘çÜ6560 : { 0.853327, 0.0514495 }
UVî‘çÜ6561 : { 0.858252, 0.0469254 }
UVî‘çÜ6562 : { 0.855099, 0.053055 }
UVî‘çÜ6563 : { 0.860025, 0.048531 }
UVî‘çÜ6564 : { 0.856813, 0.0545647 }
UVî‘çÜ6565 : { 0.860025, 0.048531 }
UVî‘çÜ6566 : { 0.855099, 0.053055 }
UVî‘çÜ6567 : { 0.860025, 0.048531 }
UVî‘çÜ6568 : { 0.856813, 0.0545647 }
UVî‘çÜ6569 : { 0.861739, 0.0500406 }
UVî‘çÜ6570 : { 0.858301, 0.0558307 }
UVî‘çÜ6571 : { 0.863227, 0.0513066 }
UVî‘çÜ6572 : { 0.856813, 0.0545647 }
UVî‘çÜ6573 : { 0.861739, 0.0500406 }
UVî‘çÜ6574 : { 0.856813, 0.0545647 }
UVî‘çÜ6575 : { 0.863227, 0.0513066 }
UVî‘çÜ6576 : { 0.783031, 0.129331 }
UVî‘çÜ6577 : { 0.778106, 0.136951 }
UVî‘çÜ6578 : { 0.784147, 0.132283 }
UVî‘çÜ6579 : { 0.779222, 0.139902 }
UVî‘çÜ6580 : { 0.784147, 0.132283 }
UVî‘çÜ6581 : { 0.778106, 0.136951 }
UVî‘çÜ6582 : { 0.782391, 0.125793 }
UVî‘çÜ6583 : { 0.777468, 0.13338 }
UVî‘çÜ6584 : { 0.783031, 0.129331 }
UVî‘çÜ6585 : { 0.778106, 0.136951 }
UVî‘çÜ6586 : { 0.783031, 0.129331 }
UVî‘çÜ6587 : { 0.777468, 0.13338 }
UVî‘çÜ6588 : { 0.889703, 0.0518289 }
UVî‘çÜ6589 : { 0.882222, 0.0472941 }
UVî‘çÜ6590 : { 0.885857, 0.0518767 }
UVî‘çÜ6591 : { 0.878269, 0.0473501 }
UVî‘çÜ6592 : { 0.885857, 0.0518767 }
UVî‘çÜ6593 : { 0.882222, 0.0472941 }
UVî‘çÜ6594 : { 0.893451, 0.0512904 }
UVî‘çÜ6595 : { 0.88611, 0.0467447 }
UVî‘çÜ6596 : { 0.889703, 0.0518289 }
UVî‘çÜ6597 : { 0.882222, 0.0472941 }
UVî‘çÜ6598 : { 0.889703, 0.0518289 }
UVî‘çÜ6599 : { 0.88611, 0.0467447 }
UVî‘çÜ6600 : { 0.879707, 0.0421267 }
UVî‘çÜ6601 : { 0.88611, 0.0467447 }
UVî‘çÜ6602 : { 0.883151, 0.0411376 }
UVî‘çÜ6603 : { 0.88611, 0.0467447 }
UVî‘çÜ6604 : { 0.889554, 0.0457557 }
UVî‘çÜ6605 : { 0.883151, 0.0411376 }
UVî‘çÜ6606 : { 0.857871, 0.0476941 }
UVî‘çÜ6607 : { 0.853002, 0.0430762 }
UVî‘çÜ6608 : { 0.856491, 0.0490261 }
UVî‘çÜ6609 : { 0.851623, 0.044408 }
UVî‘çÜ6610 : { 0.856491, 0.0490261 }
UVî‘çÜ6611 : { 0.853002, 0.0430762 }
UVî‘çÜ6612 : { 0.859528, 0.0461499 }
UVî‘çÜ6613 : { 0.85466, 0.0415319 }
UVî‘çÜ6614 : { 0.857871, 0.0476941 }
UVî‘çÜ6615 : { 0.853002, 0.0430762 }
UVî‘çÜ6616 : { 0.857871, 0.0476941 }
UVî‘çÜ6617 : { 0.85466, 0.0415319 }
UVî‘çÜ6618 : { 0.856432, 0.0399263 }
UVî‘çÜ6619 : { 0.859528, 0.0461499 }
UVî‘çÜ6620 : { 0.861301, 0.0445444 }
UVî‘çÜ6621 : { 0.859528, 0.0461499 }
UVî‘çÜ6622 : { 0.856432, 0.0399263 }
UVî‘çÜ6623 : { 0.85466, 0.0415319 }
UVî‘çÜ6624 : { 0.858147, 0.0384167 }
UVî‘çÜ6625 : { 0.861301, 0.0445444 }
UVî‘çÜ6626 : { 0.863015, 0.0430347 }
UVî‘çÜ6627 : { 0.861301, 0.0445444 }
UVî‘çÜ6628 : { 0.858147, 0.0384167 }
UVî‘çÜ6629 : { 0.856432, 0.0399263 }
UVî‘çÜ6630 : { 0.864503, 0.0417687 }
UVî‘çÜ6631 : { 0.858147, 0.0384167 }
UVî‘çÜ6632 : { 0.863015, 0.0430347 }
UVî‘çÜ6633 : { 0.858147, 0.0384167 }
UVî‘çÜ6634 : { 0.864503, 0.0417687 }
UVî‘çÜ6635 : { 0.859635, 0.0371506 }
UVî‘çÜ6636 : { 0.849523, 0.16075 }
UVî‘çÜ6637 : { 0.843538, 0.157299 }
UVî‘çÜ6638 : { 0.848407, 0.163701 }
UVî‘çÜ6639 : { 0.843538, 0.157299 }
UVî‘çÜ6640 : { 0.849523, 0.16075 }
UVî‘çÜ6641 : { 0.844655, 0.154347 }
UVî‘çÜ6642 : { 0.938946, 0.0329819 }
UVî‘çÜ6643 : { 0.936173, 0.037157 }
UVî‘çÜ6644 : { 0.942576, 0.032539 }
UVî‘çÜ6645 : { 0.936173, 0.037157 }
UVî‘çÜ6646 : { 0.938946, 0.0329819 }
UVî‘çÜ6647 : { 0.932544, 0.0375999 }
UVî‘çÜ6648 : { 0.942576, 0.032539 }
UVî‘çÜ6649 : { 0.940125, 0.037213 }
UVî‘çÜ6650 : { 0.946528, 0.032595 }
UVî‘çÜ6651 : { 0.940125, 0.037213 }
UVî‘çÜ6652 : { 0.942576, 0.032539 }
UVî‘çÜ6653 : { 0.936173, 0.037157 }
UVî‘çÜ6654 : { 0.944014, 0.0377625 }
UVî‘çÜ6655 : { 0.946528, 0.032595 }
UVî‘çÜ6656 : { 0.940125, 0.037213 }
UVî‘çÜ6657 : { 0.946528, 0.032595 }
UVî‘çÜ6658 : { 0.944014, 0.0377625 }
UVî‘çÜ6659 : { 0.950416, 0.0331444 }
UVî‘çÜ6660 : { 0.947399, 0.0387469 }
UVî‘çÜ6661 : { 0.950416, 0.0331444 }
UVî‘çÜ6662 : { 0.944014, 0.0377625 }
UVî‘çÜ6663 : { 0.950416, 0.0331444 }
UVî‘çÜ6664 : { 0.947399, 0.0387469 }
UVî‘çÜ6665 : { 0.95386, 0.0341334 }
UVî‘çÜ6666 : { 0.856595, 0.0453811 }
UVî‘çÜ6667 : { 0.860086, 0.0394357 }
UVî‘çÜ6668 : { 0.855215, 0.0440493 }
UVî‘çÜ6669 : { 0.860086, 0.0394357 }
UVî‘çÜ6670 : { 0.856595, 0.0453811 }
UVî‘çÜ6671 : { 0.861466, 0.0407676 }
UVî‘çÜ6672 : { 0.858252, 0.0469254 }
UVî‘çÜ6673 : { 0.861466, 0.0407676 }
UVî‘çÜ6674 : { 0.856595, 0.0453811 }
UVî‘çÜ6675 : { 0.861466, 0.0407676 }
UVî‘çÜ6676 : { 0.858252, 0.0469254 }
UVî‘çÜ6677 : { 0.863123, 0.0423118 }
UVî‘çÜ6678 : { 0.860025, 0.048531 }
UVî‘çÜ6679 : { 0.863123, 0.0423118 }
UVî‘çÜ6680 : { 0.858252, 0.0469254 }
UVî‘çÜ6681 : { 0.863123, 0.0423118 }
UVî‘çÜ6682 : { 0.860025, 0.048531 }
UVî‘çÜ6683 : { 0.864896, 0.0439174 }
UVî‘çÜ6684 : { 0.861739, 0.0500406 }
UVî‘çÜ6685 : { 0.864896, 0.0439174 }
UVî‘çÜ6686 : { 0.860025, 0.048531 }
UVî‘çÜ6687 : { 0.864896, 0.0439174 }
UVî‘çÜ6688 : { 0.861739, 0.0500406 }
UVî‘çÜ6689 : { 0.86661, 0.0454271 }
UVî‘çÜ6690 : { 0.863227, 0.0513066 }
UVî‘çÜ6691 : { 0.868098, 0.046693 }
UVî‘çÜ6692 : { 0.861739, 0.0500406 }
UVî‘çÜ6693 : { 0.86661, 0.0454271 }
UVî‘çÜ6694 : { 0.861739, 0.0500406 }
UVî‘çÜ6695 : { 0.868098, 0.046693 }
UVî‘çÜ6696 : { 0.778106, 0.136951 }
UVî‘çÜ6697 : { 0.773234, 0.143412 }
UVî‘çÜ6698 : { 0.779222, 0.139902 }
UVî‘çÜ6699 : { 0.774351, 0.146363 }
UVî‘çÜ6700 : { 0.779222, 0.139902 }
UVî‘çÜ6701 : { 0.773234, 0.143412 }
UVî‘çÜ6702 : { 0.878269, 0.0473501 }
UVî‘çÜ6703 : { 0.871867, 0.042732 }
UVî‘çÜ6704 : { 0.874699, 0.0469027 }
UVî‘çÜ6705 : { 0.868237, 0.0422892 }
UVî‘çÜ6706 : { 0.874699, 0.0469027 }
UVî‘çÜ6707 : { 0.871867, 0.042732 }
UVî‘çÜ6708 : { 0.882222, 0.0472941 }
UVî‘çÜ6709 : { 0.875819, 0.0426761 }
UVî‘çÜ6710 : { 0.878269, 0.0473501 }
UVî‘çÜ6711 : { 0.871867, 0.042732 }
UVî‘çÜ6712 : { 0.878269, 0.0473501 }
UVî‘çÜ6713 : { 0.875819, 0.0426761 }
UVî‘çÜ6714 : { 0.875819, 0.0426761 }
UVî‘çÜ6715 : { 0.882222, 0.0472941 }
UVî‘çÜ6716 : { 0.879707, 0.0421267 }
UVî‘çÜ6717 : { 0.882222, 0.0472941 }
UVî‘çÜ6718 : { 0.88611, 0.0467447 }
UVî‘çÜ6719 : { 0.879707, 0.0421267 }
UVî‘çÜ6720 : { 0.87437, 0.0374265 }
UVî‘çÜ6721 : { 0.879707, 0.0421267 }
UVî‘çÜ6722 : { 0.877813, 0.0364375 }
UVî‘çÜ6723 : { 0.879707, 0.0421267 }
UVî‘çÜ6724 : { 0.883151, 0.0411376 }
UVî‘çÜ6725 : { 0.877813, 0.0364375 }
UVî‘çÜ6726 : { 0.846804, 0.0397077 }
UVî‘çÜ6727 : { 0.851623, 0.044408 }
UVî‘çÜ6728 : { 0.848184, 0.0383759 }
UVî‘çÜ6729 : { 0.851623, 0.044408 }
UVî‘çÜ6730 : { 0.853002, 0.0430762 }
UVî‘çÜ6731 : { 0.848184, 0.0383759 }
UVî‘çÜ6732 : { 0.85466, 0.0415319 }
UVî‘çÜ6733 : { 0.849842, 0.0368316 }
UVî‘çÜ6734 : { 0.853002, 0.0430762 }
UVî‘çÜ6735 : { 0.848184, 0.0383759 }
UVî‘çÜ6736 : { 0.853002, 0.0430762 }
UVî‘çÜ6737 : { 0.849842, 0.0368316 }
UVî‘çÜ6738 : { 0.851614, 0.035226 }
UVî‘çÜ6739 : { 0.85466, 0.0415319 }
UVî‘çÜ6740 : { 0.856432, 0.0399263 }
UVî‘çÜ6741 : { 0.85466, 0.0415319 }
UVî‘çÜ6742 : { 0.851614, 0.035226 }
UVî‘çÜ6743 : { 0.849842, 0.0368316 }
UVî‘çÜ6744 : { 0.853328, 0.0337164 }
UVî‘çÜ6745 : { 0.856432, 0.0399263 }
UVî‘çÜ6746 : { 0.858147, 0.0384167 }
UVî‘çÜ6747 : { 0.856432, 0.0399263 }
UVî‘çÜ6748 : { 0.853328, 0.0337164 }
UVî‘çÜ6749 : { 0.851614, 0.035226 }
UVî‘çÜ6750 : { 0.859635, 0.0371506 }
UVî‘çÜ6751 : { 0.853328, 0.0337164 }
UVî‘çÜ6752 : { 0.858147, 0.0384167 }
UVî‘çÜ6753 : { 0.853328, 0.0337164 }
UVî‘çÜ6754 : { 0.859635, 0.0371506 }
UVî‘çÜ6755 : { 0.854816, 0.0324504 }
UVî‘çÜ6756 : { 0.854341, 0.166088 }
UVî‘çÜ6757 : { 0.848407, 0.163701 }
UVî‘çÜ6758 : { 0.853225, 0.169039 }
UVî‘çÜ6759 : { 0.848407, 0.163701 }
UVî‘çÜ6760 : { 0.854341, 0.166088 }
UVî‘çÜ6761 : { 0.849523, 0.16075 }
UVî‘çÜ6762 : { 0.944284, 0.0282817 }
UVî‘çÜ6763 : { 0.942576, 0.032539 }
UVî‘çÜ6764 : { 0.947913, 0.0278388 }
UVî‘çÜ6765 : { 0.942576, 0.032539 }
UVî‘çÜ6766 : { 0.944284, 0.0282817 }
UVî‘çÜ6767 : { 0.938946, 0.0329819 }
UVî‘çÜ6768 : { 0.947913, 0.0278388 }
UVî‘çÜ6769 : { 0.946528, 0.032595 }
UVî‘çÜ6770 : { 0.951866, 0.0278947 }
UVî‘çÜ6771 : { 0.946528, 0.032595 }
UVî‘çÜ6772 : { 0.947913, 0.0278388 }
UVî‘çÜ6773 : { 0.942576, 0.032539 }
UVî‘çÜ6774 : { 0.950416, 0.0331444 }
UVî‘çÜ6775 : { 0.951866, 0.0278947 }
UVî‘çÜ6776 : { 0.946528, 0.032595 }
UVî‘çÜ6777 : { 0.951866, 0.0278947 }
UVî‘çÜ6778 : { 0.950416, 0.0331444 }
UVî‘çÜ6779 : { 0.955754, 0.0284441 }
UVî‘çÜ6780 : { 0.95386, 0.0341334 }
UVî‘çÜ6781 : { 0.955754, 0.0284441 }
UVî‘çÜ6782 : { 0.950416, 0.0331444 }
UVî‘çÜ6783 : { 0.955754, 0.0284441 }
UVî‘çÜ6784 : { 0.95386, 0.0341334 }
UVî‘çÜ6785 : { 0.959198, 0.0294331 }
UVî‘çÜ6786 : { 0.861466, 0.0407676 }
UVî‘çÜ6787 : { 0.864904, 0.0347355 }
UVî‘çÜ6788 : { 0.860086, 0.0394357 }
UVî‘çÜ6789 : { 0.864904, 0.0347355 }
UVî‘çÜ6790 : { 0.861466, 0.0407676 }
UVî‘çÜ6791 : { 0.866284, 0.0360673 }
UVî‘çÜ6792 : { 0.863123, 0.0423118 }
UVî‘çÜ6793 : { 0.866284, 0.0360673 }
UVî‘çÜ6794 : { 0.861466, 0.0407676 }
UVî‘çÜ6795 : { 0.866284, 0.0360673 }
UVî‘çÜ6796 : { 0.863123, 0.0423118 }
UVî‘çÜ6797 : { 0.867941, 0.0376116 }
UVî‘çÜ6798 : { 0.864896, 0.0439174 }
UVî‘çÜ6799 : { 0.867941, 0.0376116 }
UVî‘çÜ6800 : { 0.863123, 0.0423118 }
UVî‘çÜ6801 : { 0.867941, 0.0376116 }
UVî‘çÜ6802 : { 0.864896, 0.0439174 }
UVî‘çÜ6803 : { 0.869714, 0.0392171 }
UVî‘çÜ6804 : { 0.86661, 0.0454271 }
UVî‘çÜ6805 : { 0.869714, 0.0392171 }
UVî‘çÜ6806 : { 0.864896, 0.0439174 }
UVî‘çÜ6807 : { 0.869714, 0.0392171 }
UVî‘çÜ6808 : { 0.86661, 0.0454271 }
UVî‘çÜ6809 : { 0.871428, 0.0407268 }
UVî‘çÜ6810 : { 0.868098, 0.046693 }
UVî‘çÜ6811 : { 0.872916, 0.0419928 }
UVî‘çÜ6812 : { 0.86661, 0.0454271 }
UVî‘çÜ6813 : { 0.871428, 0.0407268 }
UVî‘çÜ6814 : { 0.86661, 0.0454271 }
UVî‘çÜ6815 : { 0.872916, 0.0419928 }
UVî‘çÜ6816 : { 0.773234, 0.143412 }
UVî‘çÜ6817 : { 0.768416, 0.148749 }
UVî‘çÜ6818 : { 0.774351, 0.146363 }
UVî‘çÜ6819 : { 0.769532, 0.151701 }
UVî‘çÜ6820 : { 0.774351, 0.146363 }
UVî‘çÜ6821 : { 0.768416, 0.148749 }
UVî‘çÜ6822 : { 0.871867, 0.042732 }
UVî‘çÜ6823 : { 0.866529, 0.0380318 }
UVî‘çÜ6824 : { 0.868237, 0.0422892 }
UVî‘çÜ6825 : { 0.8629, 0.0375889 }
UVî‘çÜ6826 : { 0.868237, 0.0422892 }
UVî‘çÜ6827 : { 0.866529, 0.0380318 }
UVî‘çÜ6828 : { 0.875819, 0.0426761 }
UVî‘çÜ6829 : { 0.870482, 0.0379758 }
UVî‘çÜ6830 : { 0.871867, 0.042732 }
UVî‘çÜ6831 : { 0.866529, 0.0380318 }
UVî‘çÜ6832 : { 0.871867, 0.042732 }
UVî‘çÜ6833 : { 0.870482, 0.0379758 }
UVî‘çÜ6834 : { 0.870482, 0.0379758 }
UVî‘çÜ6835 : { 0.875819, 0.0426761 }
UVî‘çÜ6836 : { 0.87437, 0.0374265 }
UVî‘çÜ6837 : { 0.875819, 0.0426761 }
UVî‘çÜ6838 : { 0.879707, 0.0421267 }
UVî‘çÜ6839 : { 0.87437, 0.0374265 }
UVî‘çÜ6840 : { 0.87437, 0.0374265 }
UVî‘çÜ6841 : { 0.8758, 0.0314805 }
UVî‘çÜ6842 : { 0.872356, 0.0324695 }
UVî‘çÜ6843 : { 0.8758, 0.0314805 }
UVî‘çÜ6844 : { 0.87437, 0.0374265 }
UVî‘çÜ6845 : { 0.877813, 0.0364375 }
UVî‘çÜ6846 : { 0.842142, 0.0347508 }
UVî‘çÜ6847 : { 0.848184, 0.0383759 }
UVî‘çÜ6848 : { 0.843522, 0.033419 }
UVî‘çÜ6849 : { 0.848184, 0.0383759 }
UVî‘çÜ6850 : { 0.842142, 0.0347508 }
UVî‘çÜ6851 : { 0.846804, 0.0397077 }
UVî‘çÜ6852 : { 0.845179, 0.0318747 }
UVî‘çÜ6853 : { 0.848184, 0.0383759 }
UVî‘çÜ6854 : { 0.849842, 0.0368316 }
UVî‘çÜ6855 : { 0.848184, 0.0383759 }
UVî‘çÜ6856 : { 0.845179, 0.0318747 }
UVî‘çÜ6857 : { 0.843522, 0.033419 }
UVî‘çÜ6858 : { 0.846952, 0.0302691 }
UVî‘çÜ6859 : { 0.849842, 0.0368316 }
UVî‘çÜ6860 : { 0.851614, 0.035226 }
UVî‘çÜ6861 : { 0.849842, 0.0368316 }
UVî‘çÜ6862 : { 0.846952, 0.0302691 }
UVî‘çÜ6863 : { 0.845179, 0.0318747 }
UVî‘çÜ6864 : { 0.848666, 0.0287595 }
UVî‘çÜ6865 : { 0.851614, 0.035226 }
UVî‘çÜ6866 : { 0.853328, 0.0337164 }
UVî‘çÜ6867 : { 0.851614, 0.035226 }
UVî‘çÜ6868 : { 0.848666, 0.0287595 }
UVî‘çÜ6869 : { 0.846952, 0.0302691 }
UVî‘çÜ6870 : { 0.850154, 0.0274935 }
UVî‘çÜ6871 : { 0.853328, 0.0337164 }
UVî‘çÜ6872 : { 0.854816, 0.0324504 }
UVî‘çÜ6873 : { 0.853328, 0.0337164 }
UVî‘çÜ6874 : { 0.850154, 0.0274935 }
UVî‘çÜ6875 : { 0.848666, 0.0287595 }
UVî‘çÜ6876 : { 0.944284, 0.0282817 }
UVî‘çÜ6877 : { 0.943346, 0.0242231 }
UVî‘çÜ6878 : { 0.941333, 0.02918 }
UVî‘çÜ6879 : { 0.943346, 0.0242231 }
UVî‘çÜ6880 : { 0.944284, 0.0282817 }
UVî‘çÜ6881 : { 0.946298, 0.0233247 }
UVî‘çÜ6882 : { 0.946298, 0.0233247 }
UVî‘çÜ6883 : { 0.947913, 0.0278388 }
UVî‘çÜ6884 : { 0.949927, 0.0228818 }
UVî‘çÜ6885 : { 0.947913, 0.0278388 }
UVî‘çÜ6886 : { 0.946298, 0.0233247 }
UVî‘çÜ6887 : { 0.944284, 0.0282817 }
UVî‘çÜ6888 : { 0.951866, 0.0278947 }
UVî‘çÜ6889 : { 0.949927, 0.0228818 }
UVî‘çÜ6890 : { 0.947913, 0.0278388 }
UVî‘çÜ6891 : { 0.949927, 0.0228818 }
UVî‘çÜ6892 : { 0.951866, 0.0278947 }
UVî‘çÜ6893 : { 0.95388, 0.0229378 }
UVî‘çÜ6894 : { 0.955754, 0.0284441 }
UVî‘çÜ6895 : { 0.95388, 0.0229378 }
UVî‘çÜ6896 : { 0.951866, 0.0278947 }
UVî‘çÜ6897 : { 0.95388, 0.0229378 }
UVî‘çÜ6898 : { 0.955754, 0.0284441 }
UVî‘çÜ6899 : { 0.957768, 0.0234872 }
UVî‘çÜ6900 : { 0.959198, 0.0294331 }
UVî‘çÜ6901 : { 0.957768, 0.0234872 }
UVî‘çÜ6902 : { 0.955754, 0.0284441 }
UVî‘çÜ6903 : { 0.957768, 0.0234872 }
UVî‘çÜ6904 : { 0.959198, 0.0294331 }
UVî‘çÜ6905 : { 0.961211, 0.0244762 }
UVî‘çÜ6906 : { 0.870946, 0.0311105 }
UVî‘çÜ6907 : { 0.864904, 0.0347355 }
UVî‘çÜ6908 : { 0.866284, 0.0360673 }
UVî‘çÜ6909 : { 0.864904, 0.0347355 }
UVî‘çÜ6910 : { 0.870946, 0.0311105 }
UVî‘çÜ6911 : { 0.869566, 0.0297785 }
UVî‘çÜ6912 : { 0.867941, 0.0376116 }
UVî‘çÜ6913 : { 0.870946, 0.0311105 }
UVî‘çÜ6914 : { 0.866284, 0.0360673 }
UVî‘çÜ6915 : { 0.870946, 0.0311105 }
UVî‘çÜ6916 : { 0.867941, 0.0376116 }
UVî‘çÜ6917 : { 0.872604, 0.0326546 }
UVî‘çÜ6918 : { 0.869714, 0.0392171 }
UVî‘çÜ6919 : { 0.872604, 0.0326546 }
UVî‘çÜ6920 : { 0.867941, 0.0376116 }
UVî‘çÜ6921 : { 0.872604, 0.0326546 }
UVî‘çÜ6922 : { 0.869714, 0.0392171 }
UVî‘çÜ6923 : { 0.874376, 0.0342602 }
UVî‘çÜ6924 : { 0.871428, 0.0407268 }
UVî‘çÜ6925 : { 0.874376, 0.0342602 }
UVî‘çÜ6926 : { 0.869714, 0.0392171 }
UVî‘çÜ6927 : { 0.874376, 0.0342602 }
UVî‘çÜ6928 : { 0.871428, 0.0407268 }
UVî‘çÜ6929 : { 0.87609, 0.0357699 }
UVî‘çÜ6930 : { 0.872916, 0.0419928 }
UVî‘çÜ6931 : { 0.87609, 0.0357699 }
UVî‘çÜ6932 : { 0.871428, 0.0407268 }
UVî‘çÜ6933 : { 0.87609, 0.0357699 }
UVî‘çÜ6934 : { 0.872916, 0.0419928 }
UVî‘çÜ6935 : { 0.877579, 0.0370359 }
UVî‘çÜ6936 : { 0.857935, 0.0317335 }
UVî‘çÜ6937 : { 0.859948, 0.0366904 }
UVî‘çÜ6938 : { 0.860886, 0.0326321 }
UVî‘çÜ6939 : { 0.859948, 0.0366904 }
UVî‘çÜ6940 : { 0.8629, 0.0375889 }
UVî‘çÜ6941 : { 0.860886, 0.0326321 }
UVî‘çÜ6942 : { 0.860886, 0.0326321 }
UVî‘çÜ6943 : { 0.8629, 0.0375889 }
UVî‘çÜ6944 : { 0.864515, 0.0330749 }
UVî‘çÜ6945 : { 0.8629, 0.0375889 }
UVî‘çÜ6946 : { 0.866529, 0.0380318 }
UVî‘çÜ6947 : { 0.864515, 0.0330749 }
UVî‘çÜ6948 : { 0.868468, 0.0330189 }
UVî‘çÜ6949 : { 0.866529, 0.0380318 }
UVî‘çÜ6950 : { 0.870482, 0.0379758 }
UVî‘çÜ6951 : { 0.866529, 0.0380318 }
UVî‘çÜ6952 : { 0.868468, 0.0330189 }
UVî‘çÜ6953 : { 0.864515, 0.0330749 }
UVî‘çÜ6954 : { 0.872356, 0.0324695 }
UVî‘çÜ6955 : { 0.870482, 0.0379758 }
UVî‘çÜ6956 : { 0.87437, 0.0374265 }
UVî‘çÜ6957 : { 0.870482, 0.0379758 }
UVî‘çÜ6958 : { 0.872356, 0.0324695 }
UVî‘çÜ6959 : { 0.868468, 0.0330189 }
UVî‘çÜ6960 : { 0.872177, 0.0273709 }
UVî‘çÜ6961 : { 0.8758, 0.0314805 }
UVî‘çÜ6962 : { 0.875621, 0.0263819 }
UVî‘çÜ6963 : { 0.8758, 0.0314805 }
UVî‘çÜ6964 : { 0.872177, 0.0273709 }
UVî‘çÜ6965 : { 0.872356, 0.0324695 }
UVî‘çÜ6966 : { 0.837566, 0.0296522 }
UVî‘çÜ6967 : { 0.843522, 0.033419 }
UVî‘çÜ6968 : { 0.838946, 0.0283204 }
UVî‘çÜ6969 : { 0.843522, 0.033419 }
UVî‘çÜ6970 : { 0.837566, 0.0296522 }
UVî‘çÜ6971 : { 0.842142, 0.0347508 }
UVî‘çÜ6972 : { 0.845179, 0.0318747 }
UVî‘çÜ6973 : { 0.838946, 0.0283204 }
UVî‘çÜ6974 : { 0.843522, 0.033419 }
UVî‘çÜ6975 : { 0.838946, 0.0283204 }
UVî‘çÜ6976 : { 0.845179, 0.0318747 }
UVî‘çÜ6977 : { 0.840603, 0.0267761 }
UVî‘çÜ6978 : { 0.846952, 0.0302691 }
UVî‘çÜ6979 : { 0.840603, 0.0267761 }
UVî‘çÜ6980 : { 0.845179, 0.0318747 }
UVî‘çÜ6981 : { 0.840603, 0.0267761 }
UVî‘çÜ6982 : { 0.846952, 0.0302691 }
UVî‘çÜ6983 : { 0.842376, 0.0251706 }
UVî‘çÜ6984 : { 0.84409, 0.0236609 }
UVî‘çÜ6985 : { 0.846952, 0.0302691 }
UVî‘çÜ6986 : { 0.848666, 0.0287595 }
UVî‘çÜ6987 : { 0.846952, 0.0302691 }
UVî‘çÜ6988 : { 0.84409, 0.0236609 }
UVî‘çÜ6989 : { 0.842376, 0.0251706 }
UVî‘çÜ6990 : { 0.845578, 0.0223949 }
UVî‘çÜ6991 : { 0.848666, 0.0287595 }
UVî‘çÜ6992 : { 0.850154, 0.0274935 }
UVî‘çÜ6993 : { 0.848666, 0.0287595 }
UVî‘çÜ6994 : { 0.845578, 0.0223949 }
UVî‘çÜ6995 : { 0.84409, 0.0236609 }
UVî‘çÜ6996 : { 0.943525, 0.0191246 }
UVî‘çÜ6997 : { 0.946298, 0.0233247 }
UVî‘çÜ6998 : { 0.946476, 0.0182261 }
UVî‘çÜ6999 : { 0.946298, 0.0233247 }
UVî‘çÜ7000 : { 0.943525, 0.0191246 }
UVî‘çÜ7001 : { 0.943346, 0.0242231 }
UVî‘çÜ7002 : { 0.949927, 0.0228818 }
UVî‘çÜ7003 : { 0.946476, 0.0182261 }
UVî‘çÜ7004 : { 0.946298, 0.0233247 }
UVî‘çÜ7005 : { 0.946476, 0.0182261 }
UVî‘çÜ7006 : { 0.949927, 0.0228818 }
UVî‘çÜ7007 : { 0.950106, 0.0177832 }
UVî‘çÜ7008 : { 0.95388, 0.0229378 }
UVî‘çÜ7009 : { 0.950106, 0.0177832 }
UVî‘çÜ7010 : { 0.949927, 0.0228818 }
UVî‘çÜ7011 : { 0.950106, 0.0177832 }
UVî‘çÜ7012 : { 0.95388, 0.0229378 }
UVî‘çÜ7013 : { 0.954058, 0.0178393 }
UVî‘çÜ7014 : { 0.957946, 0.0183886 }
UVî‘çÜ7015 : { 0.95388, 0.0229378 }
UVî‘çÜ7016 : { 0.957768, 0.0234872 }
UVî‘çÜ7017 : { 0.95388, 0.0229378 }
UVî‘çÜ7018 : { 0.957946, 0.0183886 }
UVî‘çÜ7019 : { 0.954058, 0.0178393 }
UVî‘çÜ7020 : { 0.96139, 0.0193776 }
UVî‘çÜ7021 : { 0.957768, 0.0234872 }
UVî‘çÜ7022 : { 0.961211, 0.0244762 }
UVî‘çÜ7023 : { 0.957768, 0.0234872 }
UVî‘çÜ7024 : { 0.96139, 0.0193776 }
UVî‘çÜ7025 : { 0.957946, 0.0183886 }
UVî‘çÜ7026 : { 0.870946, 0.0311105 }
UVî‘çÜ7027 : { 0.875522, 0.0260119 }
UVî‘çÜ7028 : { 0.869566, 0.0297785 }
UVî‘çÜ7029 : { 0.869566, 0.0297785 }
UVî‘çÜ7030 : { 0.875522, 0.0260119 }
UVî‘çÜ7031 : { 0.874142, 0.02468 }
UVî‘çÜ7032 : { 0.872604, 0.0326546 }
